"TIME","GEO","PARTNER","AGEDEF","AGE","UNIT","SEX","Value","Flag and Footnotes"
"2012","Denmark","Slovenia","Age reached during the year","Total","Number","Total","62",""
"2012","Denmark","Slovakia","Age reached during the year","Total","Number","Total","242",""
"2012","Denmark","Finland","Age reached during the year","Total","Number","Total","420",""
"2012","Denmark","Sweden","Age reached during the year","Total","Number","Total","3,150",""
"2012","Denmark","United Kingdom","Age reached during the year","Total","Number","Total","1,735",""
"2012","Denmark","Norway","Age reached during the year","Total","Number","Total","3,066",""
"2012","Denmark","Switzerland","Age reached during the year","Total","Number","Total","496",""
"2012","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","Total","Number","Total","240,001",""
"2012","Germany (until 1990 former territory of the FRG)","Belgium","Age reached during the year","Total","Number","Total",":",""
"2012","Germany (until 1990 former territory of the FRG)","Bulgaria","Age reached during the year","Total","Number","Total",":",""
"2012","Germany (until 1990 former territory of the FRG)","Czechia","Age reached during the year","Total","Number","Total",":",""
"2012","Germany (until 1990 former territory of the FRG)","Denmark","Age reached during the year","Total","Number","Total",":",""
"2012","Germany (until 1990 former territory of the FRG)","Germany (until 1990 former territory of the FRG)","Age reached during the year","Total","Number","Total",":",""
"2012","Germany (until 1990 former territory of the FRG)","Estonia","Age reached during the year","Total","Number","Total",":",""
"2012","Germany (until 1990 former territory of the FRG)","Ireland","Age reached during the year","Total","Number","Total",":",""
"2012","Germany (until 1990 former territory of the FRG)","Greece","Age reached during the year","Total","Number","Total",":",""
"2012","Germany (until 1990 former territory of the FRG)","Spain","Age reached during the year","Total","Number","Total",":",""
"2012","Germany (until 1990 former territory of the FRG)","France","Age reached during the year","Total","Number","Total",":",""
"2012","Germany (until 1990 former territory of the FRG)","Croatia","Age reached during the year","Total","Number","Total",":",""
"2012","Germany (until 1990 former territory of the FRG)","Italy","Age reached during the year","Total","Number","Total",":",""
"2012","Germany (until 1990 former territory of the FRG)","Cyprus","Age reached during the year","Total","Number","Total",":",""
"2012","Germany (until 1990 former territory of the FRG)","Latvia","Age reached during the year","Total","Number","Total",":",""
"2012","Germany (until 1990 former territory of the FRG)","Lithuania","Age reached during the year","Total","Number","Total",":",""
"2012","Germany (until 1990 former territory of the FRG)","Luxembourg","Age reached during the year","Total","Number","Total",":",""
"2012","Germany (until 1990 former territory of the FRG)","Hungary","Age reached during the year","Total","Number","Total",":",""
"2012","Germany (until 1990 former territory of the FRG)","Netherlands","Age reached during the year","Total","Number","Total",":",""
"2012","Germany (until 1990 former territory of the FRG)","Austria","Age reached during the year","Total","Number","Total",":",""
"2012","Germany (until 1990 former territory of the FRG)","Poland","Age reached during the year","Total","Number","Total",":",""
"2012","Germany (until 1990 former territory of the FRG)","Portugal","Age reached during the year","Total","Number","Total",":",""
"2012","Germany (until 1990 former territory of the FRG)","Romania","Age reached during the year","Total","Number","Total",":",""
"2012","Germany (until 1990 former territory of the FRG)","Slovenia","Age reached during the year","Total","Number","Total",":",""
"2012","Germany (until 1990 former territory of the FRG)","Slovakia","Age reached during the year","Total","Number","Total",":",""
"2012","Germany (until 1990 former territory of the FRG)","Finland","Age reached during the year","Total","Number","Total",":",""
"2012","Germany (until 1990 former territory of the FRG)","Sweden","Age reached during the year","Total","Number","Total",":",""
"2012","Germany (until 1990 former territory of the FRG)","United Kingdom","Age reached during the year","Total","Number","Total",":",""
"2012","Germany (until 1990 former territory of the FRG)","Norway","Age reached during the year","Total","Number","Total",":",""
"2012","Germany (until 1990 former territory of the FRG)","Switzerland","Age reached during the year","Total","Number","Total",":",""
"2012","Estonia","Total","Age reached during the year","Total","Number","Total","6,321",""
"2012","Estonia","Belgium","Age reached during the year","Total","Number","Total","12",""
"2012","Estonia","Bulgaria","Age reached during the year","Total","Number","Total","8",""
"2012","Estonia","Czechia","Age reached during the year","Total","Number","Total","16",""
"2012","Estonia","Denmark","Age reached during the year","Total","Number","Total","20",""
"2012","Estonia","Germany (until 1990 former territory of the FRG)","Age reached during the year","Total","Number","Total","185",""
"2012","Estonia","Estonia","Age reached during the year","Total","Number","Total","0",""
"2012","Estonia","Ireland","Age reached during the year","Total","Number","Total","72",""
"2012","Estonia","Greece","Age reached during the year","Total","Number","Total","8",""
"2012","Estonia","Spain","Age reached during the year","Total","Number","Total","53",""
"2012","Estonia","France","Age reached during the year","Total","Number","Total","34",""
"2012","Estonia","Croatia","Age reached during the year","Total","Number","Total","0",""
"2012","Estonia","Italy","Age reached during the year","Total","Number","Total","13",""
"2012","Estonia","Cyprus","Age reached during the year","Total","Number","Total","6",""
"2012","Estonia","Latvia","Age reached during the year","Total","Number","Total","21",""
"2012","Estonia","Lithuania","Age reached during the year","Total","Number","Total","12",""
"2012","Estonia","Luxembourg","Age reached during the year","Total","Number","Total","8",""
"2012","Estonia","Hungary","Age reached during the year","Total","Number","Total","2",""
"2012","Estonia","Netherlands","Age reached during the year","Total","Number","Total","30",""
"2012","Estonia","Austria","Age reached during the year","Total","Number","Total","32",""
"2012","Estonia","Poland","Age reached during the year","Total","Number","Total","2",""
"2012","Estonia","Portugal","Age reached during the year","Total","Number","Total","6",""
"2012","Estonia","Romania","Age reached during the year","Total","Number","Total","2",""
"2012","Estonia","Slovenia","Age reached during the year","Total","Number","Total","0",""
"2012","Estonia","Slovakia","Age reached during the year","Total","Number","Total","1",""
"2012","Estonia","Finland","Age reached during the year","Total","Number","Total","4,883",""
"2012","Estonia","Sweden","Age reached during the year","Total","Number","Total","110",""
"2012","Estonia","United Kingdom","Age reached during the year","Total","Number","Total","365",""
"2012","Estonia","Norway","Age reached during the year","Total","Number","Total","72",""
"2012","Estonia","Switzerland","Age reached during the year","Total","Number","Total","14",""
"2012","Ireland","Total","Age reached during the year","Total","Number","Total","81,797",""
"2012","Ireland","Belgium","Age reached during the year","Total","Number","Total",":",""
"2012","Ireland","Bulgaria","Age reached during the year","Total","Number","Total",":",""
"2012","Ireland","Czechia","Age reached during the year","Total","Number","Total",":",""
"2012","Ireland","Denmark","Age reached during the year","Total","Number","Total",":",""
"2012","Ireland","Germany (until 1990 former territory of the FRG)","Age reached during the year","Total","Number","Total",":",""
"2012","Ireland","Estonia","Age reached during the year","Total","Number","Total",":",""
"2012","Ireland","Ireland","Age reached during the year","Total","Number","Total",":",""
"2012","Ireland","Greece","Age reached during the year","Total","Number","Total",":",""
"2012","Ireland","Spain","Age reached during the year","Total","Number","Total",":",""
"2012","Ireland","France","Age reached during the year","Total","Number","Total",":",""
"2012","Ireland","Croatia","Age reached during the year","Total","Number","Total",":",""
"2012","Ireland","Italy","Age reached during the year","Total","Number","Total",":",""
"2012","Ireland","Cyprus","Age reached during the year","Total","Number","Total",":",""
"2012","Ireland","Latvia","Age reached during the year","Total","Number","Total",":",""
"2012","Ireland","Lithuania","Age reached during the year","Total","Number","Total",":",""
"2012","Ireland","Luxembourg","Age reached during the year","Total","Number","Total",":",""
"2012","Ireland","Hungary","Age reached during the year","Total","Number","Total",":",""
"2012","Ireland","Netherlands","Age reached during the year","Total","Number","Total",":",""
"2012","Ireland","Austria","Age reached during the year","Total","Number","Total",":",""
